
[00:00:00.000 --> 00:00:04.000]   [music]
[01:09:33.280 --> 01:09:38.560]   to install it on all of these machines right right see I'm I don't qualify for that because
[01:09:38.560 --> 01:09:43.640]   I usually travel with an external drive anyway just for like I have a couple of different
[01:09:43.640 --> 01:09:48.760]   computers and I usually just image one of my desktops onto that drive so that I can
[01:09:48.760 --> 01:09:52.440]   boot off of it if I need to to get access to certain applications and usually simple enough
[01:09:52.440 --> 01:09:56.760]   to have a second boot volume or second set of utilities though again if I wanted to
[01:09:56.760 --> 01:10:01.320]   spend you can go on to Amazon and buy a 16 gigabyte key drive for something like 22 23
[01:10:01.320 --> 01:10:05.720]   bucks so if you worry if you're worried about that that's that's fine I think the other
[01:10:05.720 --> 01:10:09.240]   argument that I made is that I can't think of the last time that I had a problem with
[01:10:09.240 --> 01:10:14.400]   my problem with starting up my machine that had to do with a boot problem that could easily
[01:10:14.400 --> 01:10:19.840]   be solved by booting off of an external volume this the OS is stable enough these days that
[01:10:19.840 --> 01:10:22.960]   when I do have that problem it's because it's physically broken or there's something that's
[01:10:22.960 --> 01:10:29.400]   beyond the reach of software and then we should mention I guess that there's also that Mac
[01:10:29.400 --> 01:10:37.280]   Box set that they announced at WWDC which is so if you if you if you don't have leopard
[01:10:37.280 --> 01:10:44.120]   for 169 bucks you get them on Amazon you get the max box set which has iWork iLife and
[01:10:44.120 --> 01:10:48.760]   a full leopard I believe well and that's that's a great deal again that's that's a hardware
[01:10:48.760 --> 01:10:52.120]   company that is augmented by software yeah you know that's ended and powered by software
[01:10:52.120 --> 01:10:55.320]   and that's what you do when you do that you get aggressive about making sure that it's
[01:10:55.320 --> 01:10:59.600]   really cheap to have the great software that makes sure it makes that hardware sing that's
[01:10:59.600 --> 01:11:05.440]   that's that's you know because I work is 79 bucks iLife is 79 bucks and you get snow leopard
[01:11:05.440 --> 01:11:09.680]   for less than the two of them that's that's a hell of a I love IWork by the way I don't
[01:11:09.680 --> 01:11:14.280]   know I do I use it to I don't use I haven't we got rid of word yeah we got rid of all
[01:11:14.280 --> 01:11:18.440]   them Microsoft Office stuff a while ago I open everything in pages all my word docs
[01:11:18.440 --> 01:11:22.440]   come and they open fine in pages all my excel for the most part excel spread she's working
[01:11:22.440 --> 01:11:26.160]   on formatting issues numbers is an issue sometimes oh I love numbers but I have some
[01:11:26.160 --> 01:11:31.160]   formatting issues with pages with word documents you know ones that have like two columns oh
[01:11:31.160 --> 01:11:35.840]   okay well that would make sense to be a few things you can't do yeah that evidently is
[01:11:35.840 --> 01:11:41.320]   one of them you found the one I got a shooting script from a from a broadcast company and
[01:11:41.320 --> 01:11:46.440]   every time I brought into pages it just came in one long crazy thing by the way do not
[01:11:46.440 --> 01:11:52.760]   jailbreak your iPhone because then the terrorists win terrorists yeah terrorists win according
[01:11:52.760 --> 01:11:57.960]   to Apple electronic frontier foundation has made a request to the copyright office to
[01:11:57.960 --> 01:12:04.120]   make a statement saying it's okay to jailbreak your iPhone I'm not talking about unlocking
[01:12:04.120 --> 01:12:07.880]   it I'm talking about just jailbreaking it so you can run third party applications on
[01:12:07.880 --> 01:12:13.800]   it something that is easy to do is harmless to do but Apple says not only does Apple say
[01:12:13.800 --> 01:12:19.800]   it's illegal but in their response to this EFF request Apple explained that jailbreaking
[01:12:19.800 --> 01:12:29.000]   could allow hackers to DDoS cell towers a local or international hacker could potentially
[01:12:29.000 --> 01:12:35.000]   initiate commands that could crash the tower software rendering the tower entirely inoperable
[01:12:35.000 --> 01:12:41.720]   to process calls taking control of the baseband processor software would be the equivalent
[01:12:41.720 --> 01:12:47.400]   of getting inside the firewall of a corporate computer to potentially catastrophic results
[01:12:47.400 --> 01:12:54.160]   evidently I didn't realize that my iPhone had near nuclear capacity I just didn't know
[01:12:54.160 --> 01:12:59.760]   I'd if I had known I would have been more careful in a mass destruction yes yeah Fred
[01:12:59.760 --> 01:13:05.920]   von Lohman the EFF attorney said these are preposterous claims he says there are as
[01:13:05.920 --> 01:13:10.560]   many as a million unauthorized jailbroken iPhones and so far no one has yet destroyed
[01:13:10.560 --> 01:13:17.880]   a mobile phone tower although they've dream dreamt of it so folks not only do the angels
[01:13:17.880 --> 01:13:23.320]   cry when you break your iPhone I'm planning to jailbreak my old one are you yeah I'm gonna
[01:13:23.320 --> 01:13:29.000]   the only reason is because I want to be able to do screen captures sorry not that I'm bitter
[01:13:29.000 --> 01:13:32.960]   but I just want to be able to do good screen captures for my from my iPhone for our iPhone
[01:13:32.960 --> 01:13:38.400]   show I know there's no one you can screen capture no I video oh video I want to get the
[01:13:38.400 --> 01:13:41.840]   video output of it I want you know I'm you know and you know you can only do it with that
[01:13:41.840 --> 01:13:49.080]   demo God stuff I know I know please how hard how hard is that anyways and Apple can do
[01:13:49.080 --> 01:13:52.040]   it that's what makes me really bitter as I watch them up there doing their little presentations
[01:13:52.040 --> 01:13:55.200]   for the thing and they have an application that's doing it and they just won't give you
[01:13:55.200 --> 01:14:01.480]   another reason to jailbreak it so Alex your philosophy is if they let Steve Jobs do something
[01:14:01.480 --> 01:14:05.960]   then you should have the same rights as you're essentially Steve Jobs is what you're saying
[01:14:05.960 --> 01:14:12.160]   he's like the CHP the CHP can speed a hundred miles an hour he says I want to be able to
[01:14:12.160 --> 01:14:16.080]   speed a hundred miles an hour they're allowed so anyway so I'm not I'm not I'm not getting
[01:14:16.080 --> 01:14:20.640]   mad I'm getting even well there's another reason that GV the Google voice app not the
[01:14:20.640 --> 01:14:23.960]   official one but the third party is available on CD a yeah it's available for jailbroken
[01:14:23.960 --> 01:14:29.320]   iPhones yeah we're gonna do it just after right now it's right I'm running it through a survival
[01:14:29.320 --> 01:14:35.440]   test with my son also Apple says that people who jailbreak could be drug dealers because
[01:14:35.440 --> 01:14:40.960]   then you can alter the exclusive chip identification number which could a label call an out able
[01:14:40.960 --> 01:14:45.000]   customate be made anonymously so if a drug dealer doesn't want to go out and buy a burner
[01:14:45.000 --> 01:14:49.280]   phone he could actually use an iPhone you know I really think they should have they should
[01:14:49.280 --> 01:14:54.200]   have not use drug dealer and really should have stuck with terrorists they're the same
[01:14:54.200 --> 01:14:57.320]   thing I mean you know well you know I mean drug dealers nowadays I mean I think that I
[01:14:57.320 --> 01:15:01.400]   think the presses get people are like eh drug dealer you know we really need to make
[01:15:01.400 --> 01:15:05.080]   a silly wire you know you know you know it's like whatever and then but terrorists this
[01:15:05.080 --> 01:15:09.840]   still got some for the moment still has a little bit more flair I think terrorists would
[01:15:09.840 --> 01:15:14.160]   have been better yeah well see the problem is that terrorists is being used like Hitler
[01:15:14.160 --> 01:15:17.960]   these days it's like they just lose their traumatic punch you know that someone is just
[01:15:17.960 --> 01:15:24.240]   overreaching just for dramatic effect and who cares about drug dealers a drug addict
[01:15:24.240 --> 01:15:27.960]   does we can't find one well there's that there's that you know yeah there you go it
[01:15:27.960 --> 01:15:32.720]   is kind of ironic that a company that allows a program called cannabis on its phone that
[01:15:32.720 --> 01:15:37.800]   lets you find pot dealers legal pot dealers but fine pot dealers and a lawyer should you
[01:15:37.800 --> 01:15:42.280]   get arrested is worried about drug dealers hacking the phone in such a way that they could
[01:15:42.280 --> 01:15:47.120]   use it like a burner you know you know what you could really do is a drug dealer you could
[01:15:47.120 --> 01:15:51.800]   develop an app for the Google for the development app for the jailbroken phone so that it would
[01:15:51.800 --> 01:15:58.320]   give away your GPS location I guess I wouldn't be very good what I think so people could find
[01:15:58.320 --> 01:16:03.160]   you to buy cannabis from you but not so good I am I'm right here I'm right here I'm walking
[01:16:03.160 --> 01:16:10.640]   around I got it for me I got a key though next year after they legalize it next year
[01:16:10.640 --> 01:16:14.240]   so we're gonna take a break and come back with your picks of the week gentlemen start
[01:16:14.240 --> 01:16:18.960]   your thinking caps start finding your your application I've got one that's just I've
[01:16:18.960 --> 01:16:23.320]   been using it for the last five days and just I'm so excited it's so good before we do that
[01:16:23.320 --> 01:16:30.160]   I want to mention our friends at audible.com yeah the great library of online audio books
[01:16:30.160 --> 01:16:37.200]   that you can download within seconds and have on your iPhone iPod Kindle zoom even many GPS
[01:16:37.200 --> 01:16:43.520]   devices the iRiver the Sansa I love listening to audio books if you're listening to a podcast
[01:16:43.520 --> 01:16:48.440]   you're already kind of conditioned to listening and I'll tell you in the car at the gym I was
[01:16:48.440 --> 01:16:52.680]   listening the gym today I was learning about classical music he said he told me he said
[01:16:52.680 --> 01:16:59.240]   in this book they said never say you I just listened to box concerto number three in C major
[01:16:59.240 --> 01:17:06.080]   he said always say we listened I was relistening to box could much more effective when you say
[01:17:06.080 --> 01:17:13.000]   I re-listened he said when you when you say I read I read I was reading good no no say I'm
[01:17:13.000 --> 01:17:16.040]   re-reading good much much more impressive.
[01:17:16.040 --> 01:17:21.560]   Oh see your reaction if your first reaction was to slap him and you do and you discarded
